fecha_hecho,latitud,longitud,sexo,edad,estado_civil,medio_transporte,modalidad,conducta_especial,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna,lugar,sede_receptora,bien,categoria_bien,color,fecha,lat,lon,id_hecho,coord_imputada,edad_imputada,comuna,anio,mes,hora,dia,anio_mes,franja
05/06/2019 15:00,623.056.561,-7.557.444.058,Hombre,28.0,Unión marital de hecho,Metro,Cosquilleo,De celular,No,Barrio Colombia,#1401,14,Bus de servicio público,Poblado,Celular,Tecnología,Plata,2019-06-05 15:00:00,6.23056561,-75.57444058,2019-06-05 15:00:00|623.056.561|-7.557.444.058|Hombre|28.0|Barrio Colombia|Bus de servicio público|Cosquilleo,False,False,El Poblado,2019,6,15,Miércoles,2019-06-01,Tarde (12-17)
05/06/2019 18:00,621.260.573,-7.557.802.753,Hombre,28.0,Soltero(a),Metro,Cosquilleo,,No,Patio Bonito,#1421,14,Estación del Metro,Poblado,Celular,Tecnología,Azul,2019-06-05 18:00:00,6.21260573,-75.57802753,2019-06-05 18:00:00|621.260.573|-7.557.802.753|Hombre|28.0|Patio Bonito|Estación del Metro|Cosquilleo,False,False,El Poblado,2019,6,18,Miércoles,2019-06-01,Noche (18-23)
05/06/2019 7:00,621.132.949,-7.557.021.346,Hombre,35.0,Casado(a),Autobus,Atraco,,Arma cortopunzante,Manila,#1419,14,Bus de servicio público,Poblado,Celular,Tecnología,,2019-06-05 07:00:00,6.21132949,-75.57021346,2019-06-05 07:00:00|621.132.949|-7.557.021.346|Hombre|35.0|Manila|Bus de servicio público|Atraco,False,False,El Poblado,2019,6,7,Miércoles,2019-06-01,Mañana (6-11)
05/06/2019 8:30,627.666.263,-7.557.243.838,Mujer,23.0,Soltero(a),Autobus,Atraco,,Arma cortopunzante,Terminal de Transporte,Inst_4,5,Terminal de transporte,Castilla,Celular,Tecnología,,2019-06-05 08:30:00,6.27666263,-75.57243838,2019-06-05 08:30:00|627.666.263|-7.557.243.838|Mujer|23.0|Terminal de Transporte|Terminal de transporte|Atraco,False,False,Castilla,2019,6,8,Miércoles,2019-06-01,Mañana (6-11)
05/06/2019 10:00,62.502.409,-7.556.837.799,Mujer,27.0,Soltero(a),Metro,Cosquilleo,,No,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cédula,Documentos,,2019-06-05 10:00:00,6.2502409,-75.56837799,2019-06-05 10:00:00|62.502.409|-7.556.837.799|Mujer|27.0|La Candelaria|Estación del Metro|Cosquilleo,False,False,La Candelaria,2019,6,10,Miércoles,2019-06-01,Mañana (6-11)
05/06/2019 9:00,62.107.322,-7.557.008.471,Hombre,25.0,Soltero(a),Autobus,Cosquilleo,,No,El Poblado,#1418,14,Paradero de bus,Poblado,Celular,Tecnología,Azul,2019-06-05 09:00:00,6.2107322,-75.57008471,2019-06-05 09:00:00|62.107.322|-7.557.008.471|Hombre|25.0|El Poblado|Paradero de bus|Cosquilleo,False,False,El Poblado,2019,6,9,Miércoles,2019-06-01,Mañana (6-11)
06/06/2019 7:00,625.291.532,-7.558.256.959,Hombre,23.0,Soltero(a),Metro,Cosquilleo,,No,Naranjal,#1103,11,Estación del Metro,Laureles,Celular,Tecnología,,2019-06-06 07:00:00,6.25291532,-75.58256959,2019-06-06 07:00:00|625.291.532|-7.558.256.959|Hombre|23.0|Naranjal|Estación del Metro|Cosquilleo,False,False,Laureles-Estadio,2019,6,7,Jueves,2019-06-01,Mañana (6-11)
06/06/2019 8:30,624.858.324,-7.556.525.831,Mujer,36.0,Soltero(a),Autobus,Atraco,,Arma cortopunzante,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Celular,Tecnología,,2019-06-06 08:30:00,6.24858324,-75.56525831,2019-06-06 08:30:00|624.858.324|-7.556.525.831|Mujer|36.0|La Candelaria|Bus de servicio público|Atraco,False,False,La Candelaria,2019,6,8,Jueves,2019-06-01,Mañana (6-11)
06/06/2019 15:00,61.978.653,-7.557.797.729,Mujer,29.0,Unión marital de hecho,Autobus,Cosquilleo,,No,La Aguacatala,#1422,14,Estación de gasolina,Poblado,Tarjeta bancaria,"Dinero, joyas, piedras preciosas y título valor",,2019-06-06 15:00:00,6.1978653,-75.57797729,2019-06-06 15:00:00|61.978.653|-7.557.797.729|Mujer|29.0|La Aguacatala|Estación de gasolina|Cosquilleo,False,False,El Poblado,2019,6,15,Jueves,2019-06-01,Tarde (12-17)
06/06/2019 18:00,621.566.975,-7.557.609.698,Mujer,32.0,Divorciado(a),Autobus,Descuido,,No,Villa Carlota,#1403,14,Metro Plus,Poblado,Celular,Tecnología,,2019-06-06 18:00:00,6.21566975,-75.57609698,2019-06-06 18:00:00|621.566.975|-7.557.609.698|Mujer|nan|Villa Carlota|Metro Plus|Descuido,False,True,El Poblado,2019,6,18,Jueves,2019-06-01,Noche (18-23)
06/06/2019 18:00,621.566.975,-7.557.609.698,Mujer,28.0,Divorciado(a),Autobus,Descuido,,No,Villa Carlota,#1403,14,Metro Plus,Poblado,Cédula,Documentos,,2019-06-06 18:00:00,6.21566975,-75.57609698,2019-06-06 18:00:00|621.566.975|-7.557.609.698|Mujer|nan|Villa Carlota|Metro Plus|Descuido,False,True,El Poblado,2019,6,18,Jueves,2019-06-01,Noche (18-23)
06/06/2019 15:00,61.978.653,-7.557.797.729,Mujer,29.0,Unión marital de hecho,Autobus,Cosquilleo,,No,La Aguacatala,#1422,14,Estación de gasolina,Poblado,Tarjeta de identidad,Documentos,,2019-06-06 15:00:00,6.1978653,-75.57797729,2019-06-06 15:00:00|61.978.653|-7.557.797.729|Mujer|29.0|La Aguacatala|Estación de gasolina|Cosquilleo,False,False,El Poblado,2019,6,15,Jueves,2019-06-01,Tarde (12-17)
06/06/2019 9:00,623.990.214,-7.558.281.938,Mujer,47.0,Soltero(a),Autobus,Cosquilleo,,No,Los Conquistadores,#1105,11,Bus de servicio público,Laureles,Cédula,Documentos,,2019-06-06 09:00:00,6.23990214,-75.58281938,2019-06-06 09:00:00|623.990.214|-7.558.281.938|Mujer|47.0|Los Conquistadores|Bus de servicio público|Cosquilleo,False,False,Laureles-Estadio,2019,6,9,Jueves,2019-06-01,Mañana (6-11)
06/06/2019 15:00,61.978.653,-7.557.797.729,Mujer,29.0,Unión marital de hecho,Autobus,Cosquilleo,,No,La Aguacatala,#1422,14,Estación de gasolina,Poblado,Cédula,Documentos,,2019-06-06 15:00:00,6.1978653,-75.57797729,2019-06-06 15:00:00|61.978.653|-7.557.797.729|Mujer|29.0|La Aguacatala|Estación de gasolina|Cosquilleo,False,False,El Poblado,2019,6,15,Jueves,2019-06-01,Tarde (12-17)
06/06/2019 18:00,621.566.975,-7.557.609.698,Mujer,21.0,Divorciado(a),Autobus,Descuido,,No,Villa Carlota,#1403,14,Metro Plus,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",,2019-06-06 18:00:00,6.21566975,-75.57609698,2019-06-06 18:00:00|621.566.975|-7.557.609.698|Mujer|nan|Villa Carlota|Metro Plus|Descuido,False,True,El Poblado,2019,6,18,Jueves,2019-06-01,Noche (18-23)
06/06/2019 18:30,625.819.532,-7.560.380.073,Hombre,33.0,Soltero(a),Metro,Cosquilleo,,No,Santa Lucía,#1206,12,Estación del Metro,Laureles,Celular,Tecnología,Gris,2019-06-06 18:30:00,6.25819532,-75.60380073,2019-06-06 18:30:00|625.819.532|-7.560.380.073|Hombre|33.0|Santa Lucía|Estación del Metro|Cosquilleo,False,False,La América,2019,6,18,Jueves,2019-06-01,Noche (18-23)
07/06/2019 8:00,628.893.474,-7.556.343.648,Hombre,39.0,Casado(a),Taxi,Descuido,,No,Palermo,#0403,4,Bus de servicio público,Aranjuez,Celular,Tecnología,Negro,2019-06-07 08:00:00,6.28893474,-75.56343648,2019-06-07 08:00:00|628.893.474|-7.556.343.648|Hombre|39.0|Palermo|Bus de servicio público|Descuido,False,False,Aranjuez,2019,6,8,Viernes,2019-06-01,Mañana (6-11)
07/06/2019 7:00,621.406.333,-7.558.248.962,Hombre,29.0,Unión marital de hecho,Autobus,Cosquilleo,,No,Campo Amor,#1507,15,Metro Plus,Belén,Celular,Tecnología,Azul,2019-06-07 07:00:00,6.21406333,-75.58248962,2019-06-07 07:00:00|621.406.333|-7.558.248.962|Hombre|29.0|Campo Amor|Metro Plus|Cosquilleo,False,False,Guayabal,2019,6,7,Viernes,2019-06-01,Mañana (6-11)
07/06/2019 15:10,623.252.552,-7.561.362.338,Hombre,42.0,Soltero(a),Taxi,Atraco,Fleteo,Arma de fuego,Las Violetas,#1616,16,Vía pública,Belén,Peso,"Dinero, joyas, piedras preciosas y título valor",,2019-06-07 15:10:00,6.23252552,-75.61362338,2019-06-07 15:10:00|623.252.552|-7.561.362.338|Hombre|42.0|Las Violetas|Vía pública|Atraco,False,False,Belén,2019,6,15,Viernes,2019-06-01,Tarde (12-17)
07/06/2019 19:00,624.659.814,-7.556.648.713,Mujer,34.0,Soltero(a),Taxi,Atraco,,Arma de fuego,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Accesorios prendas de vestir,Prendas de vestir y accesorios,,2019-06-07 19:00:00,6.24659814,-75.56648713,2019-06-07 19:00:00|624.659.814|-7.556.648.713|Mujer|34.0|La Candelaria|Bus de servicio público|Atraco,False,False,La Candelaria,2019,6,19,Viernes,2019-06-01,Noche (18-23)
07/06/2019 19:00,624.659.814,-7.556.648.713,Mujer,34.0,Soltero(a),Taxi,Atraco,,Arma de fuego,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Celular,Tecnología,,2019-06-07 19:00:00,6.24659814,-75.56648713,2019-06-07 19:00:00|624.659.814|-7.556.648.713|Mujer|34.0|La Candelaria|Bus de servicio público|Atraco,False,False,La Candelaria,2019,6,19,Viernes,2019-06-01,Noche (18-23)
07/06/2019 6:30,624.773.646,-7.557.011.462,Hombre,22.0,Soltero(a),Metro,Cosquilleo,,No,La Candelaria,#1019,10,Estación del Metro,Candelaria,Celular,Tecnología,Negro,2019-06-07 06:30:00,6.24773646,-75.57011462,2019-06-07 06:30:00|624.773.646|-7.557.011.462|Hombre|22.0|La Candelaria|Estación del Metro|Cosquilleo,False,False,La Candelaria,2019,6,6,Viernes,2019-06-01,Mañana (6-11)
07/06/2019 21:00,6.247.696,-7.558.266.966,Hombre,28.0,Soltero(a),Taxi,Atraco,,Arma de fuego,San Joaquín,#1104,11,Vehículo particular,Laureles,Celular,Tecnología,Negro,2019-06-07 21:00:00,6.247696,-75.58266966,2019-06-07 21:00:00|6.247.696|-7.558.266.966|Hombre|28.0|San Joaquín|Vehículo particular|Atraco,False,False,Laureles-Estadio,2019,6,21,Viernes,2019-06-01,Noche (18-23)
07/06/2019 8:00,624.632.346,-7.557.411.062,Mujer,35.0,Casado(a),Autobus,Cosquilleo,,No,Guayaquil,#1007,10,Bus de servicio público,Candelaria,Celular,Tecnología,Rojo,2019-06-07 08:00:00,6.24632346,-75.57411062,2019-06-07 08:00:00|624.632.346|-7.557.411.062|Mujer|35.0|Guayaquil|Bus de servicio público|Cosquilleo,False,False,La Candelaria,2019,6,8,Viernes,2019-06-01,Mañana (6-11)
07/06/2019 7:30,625.670.496,-7.557.303.479,Mujer,25.0,Soltero(a),Autobus,Cosquilleo,,No,San Benito,#1006,10,Bus de servicio público,Candelaria,Billetera,Prendas de vestir y accesorios,,2019-06-07 07:30:00,6.25670496,-75.57303479,2019-06-07 07:30:00|625.670.496|-7.557.303.479|Mujer|25.0|San Benito|Bus de servicio público|Cosquilleo,False,False,La Candelaria,2019,6,7,Viernes,2019-06-01,Mañana (6-11)
07/06/2019 7:15,622.933.341,-7.557.420.178,Hombre,38.0,Casado(a),Autobus,Cosquilleo,,No,Barrio Colombia,#1401,14,Bus de servicio público,Poblado,Celular,Tecnología,Negro,2019-06-07 07:15:00,6.22933341,-75.57420178,2019-06-07 07:15:00|622.933.341|-7.557.420.178|Hombre|38.0|Barrio Colombia|Bus de servicio público|Cosquilleo,False,False,El Poblado,2019,6,7,Viernes,2019-06-01,Mañana (6-11)
08/06/2019 14:00,623.795.507,-7.557.328.254,Hombre,27.0,Soltero(a),Metro,Cosquilleo,,No,Perpetuo Socorro,#1012,10,Bus de servicio público,Candelaria,Celular,Tecnología,,2019-06-08 14:00:00,6.23795507,-75.57328254,2019-06-08 14:00:00|623.795.507|-7.557.328.254|Hombre|27.0|Perpetuo Socorro|Bus de servicio público|Cosquilleo,False,False,La Candelaria,2019,6,14,Sábado,2019-06-01,Tarde (12-17)
08/06/2019 15:30,62.473.346,-7.556.979.832,Mujer,22.0,Soltero(a),Metro,Cosquilleo,,No,La Candelaria,#1019,10,Estación del Metro,Candelaria,Billetera,Prendas de vestir y accesorios,,2019-06-08 15:30:00,6.2473346,-75.56979832,2019-06-08 15:30:00|62.473.346|-7.556.979.832|Mujer|22.0|La Candelaria|Estación del Metro|Cosquilleo,False,False,La Candelaria,2019,6,15,Sábado,2019-06-01,Tarde (12-17)
08/06/2019 2:30,623.535.481,-7.559.173.838,Hombre,32.0,Soltero(a),Autobus,Cosquilleo,,No,Rosales,#1602,16,Estación del Metro plus,Belén,Celular,Tecnología,Oro,2019-06-08 02:30:00,6.23535481,-75.59173838,2019-06-08 02:30:00|623.535.481|-7.559.173.838|Hombre|32.0|Rosales|Estación del Metro plus|Cosquilleo,False,False,Belén,2019,6,2,Sábado,2019-06-01,Madrugada (0-5)
08/06/2019 21:00,624.192.255,-755.872.193,Mujer,41.0,Soltero(a),Autobus,Cosquilleo,,No,U.P.B,Inst_15,11,Centro comercial,Laureles,Celular,Tecnología,Oro,2019-06-08 21:00:00,6.24192255,-75.5872193,2019-06-08 21:00:00|624.192.255|-755.872.193|Mujer|41.0|U.P.B|Centro comercial|Cosquilleo,False,False,Laureles-Estadio,2019,6,21,Sábado,2019-06-01,Noche (18-23)
08/06/2019 15:30,62.473.346,-7.556.979.832,Mujer,22.0,Soltero(a),Metro,Cosquilleo,,No,La Candelaria,#1019,10,Estación del Metro,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",,2019-06-08 15:30:00,6.2473346,-75.56979832,2019-06-08 15:30:00|62.473.346|-7.556.979.832|Mujer|22.0|La Candelaria|Estación del Metro|Cosquilleo,False,False,La Candelaria,2019,6,15,Sábado,2019-06-01,Tarde (12-17)
08/06/2019 10:00,625.000.863,-755.684.726,Hombre,37.0,Casado(a),Metro,Cosquilleo,,No,La Candelaria,#1019,10,Estación del Metro,Candelaria,Celular,Tecnología,Negro,2019-06-08 10:00:00,6.25000863,-75.5684726,2019-06-08 10:00:00|625.000.863|-755.684.726|Hombre|37.0|La Candelaria|Estación del Metro|Cosquilleo,False,False,La Candelaria,2019,6,10,Sábado,2019-06-01,Mañana (6-11)
08/06/2019 1:30,623.143.169,-7.560.212.729,Mujer,32.0,Divorciado(a),Autobus,Atraco,,Arma cortopunzante,Belén,#1603,16,Metro Plus,Belén,Licencia,Documentos,,2019-06-08 01:30:00,6.23143169,-75.60212729,2019-06-08 01:30:00|623.143.169|-7.560.212.729|Mujer|32.0|Belén|Metro Plus|Atraco,False,False,Belén,2019,6,1,Sábado,2019-06-01,Madrugada (0-5)
08/06/2019 10:00,622.568.903,-7.556.474.678,Mujer,25.0,Soltero(a),Autobus,Cosquilleo,,No,Asomadera No.2,#0915,9,Estación del Metro,Buenos Aires,Celular,Tecnología,Negro,2019-06-08 10:00:00,6.22568903,-75.56474678,2019-06-08 10:00:00|622.568.903|-7.556.474.678|Mujer|25.0|Asomadera No.2|Estación del Metro|Cosquilleo,False,False,Buenos Aires,2019,6,10,Sábado,2019-06-01,Mañana (6-11)
10/06/2019 18:30,619.462.481,-7.558.130.722,Hombre,22.0,Soltero(a),Metro,Cosquilleo,,No,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Licencia,Documentos,,2019-06-10 18:30:00,6.19462481,-75.58130722,2019-06-10 18:30:00|619.462.481|-7.558.130.722|Hombre|22.0|Santa María de los Ángeles|Estación del Metro|Cosquilleo,False,False,El Poblado,2019,6,18,Lunes,2019-06-01,Noche (18-23)
10/06/2019 9:30,624.444.264,-7.560.272.596,Mujer,32.0,Casado(a),Autobus,Cosquilleo,,No,Simón Bolívar,#1211,12,Bus de servicio público,Laureles,Licencia,Documentos,,2019-06-10 09:30:00,6.24444264,-75.60272596,2019-06-10 09:30:00|624.444.264|-7.560.272.596|Mujer|32.0|Simón Bolívar|Bus de servicio público|Cosquilleo,False,False,La América,2019,6,9,Lunes,2019-06-01,Mañana (6-11)
10/06/2019 18:30,619.462.481,-7.558.130.722,Hombre,22.0,Soltero(a),Metro,Cosquilleo,,No,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Sin dato documentos,Documentos,,2019-06-10 18:30:00,6.19462481,-75.58130722,2019-06-10 18:30:00|619.462.481|-7.558.130.722|Hombre|22.0|Santa María de los Ángeles|Estación del Metro|Cosquilleo,False,False,El Poblado,2019,6,18,Lunes,2019-06-01,Noche (18-23)
10/06/2019 18:30,619.462.481,-7.558.130.722,Hombre,22.0,Soltero(a),Metro,Cosquilleo,,No,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",,2019-06-10 18:30:00,6.19462481,-75.58130722,2019-06-10 18:30:00|619.462.481|-7.558.130.722|Hombre|22.0|Santa María de los Ángeles|Estación del Metro|Cosquilleo,False,False,El Poblado,2019,6,18,Lunes,2019-06-01,Noche (18-23)
10/06/2019 18:30,619.462.481,-7.558.130.722,Hombre,22.0,Soltero(a),Metro,Cosquilleo,,No,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Revisión técnico mecánica,Documentos,,2019-06-10 18:30:00,6.19462481,-75.58130722,2019-06-10 18:30:00|619.462.481|-7.558.130.722|Hombre|22.0|Santa María de los Ángeles|Estación del Metro|Cosquilleo,False,False,El Poblado,2019,6,18,Lunes,2019-06-01,Noche (18-23)
10/06/2019 18:30,619.462.481,-7.558.130.722,Hombre,22.0,Soltero(a),Metro,Cosquilleo,,No,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Carne,Alimento,,2019-06-10 18:30:00,6.19462481,-75.58130722,2019-06-10 18:30:00|619.462.481|-7.558.130.722|Hombre|22.0|Santa María de los Ángeles|Estación del Metro|Cosquilleo,False,False,El Poblado,2019,6,18,Lunes,2019-06-01,Noche (18-23)
10/06/2019 18:30,619.462.481,-7.558.130.722,Hombre,22.0,Soltero(a),Metro,Cosquilleo,,No,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Cédula,Documentos,,2019-06-10 18:30:00,6.19462481,-75.58130722,2019-06-10 18:30:00|619.462.481|-7.558.130.722|Hombre|22.0|Santa María de los Ángeles|Estación del Metro|Cosquilleo,False,False,El Poblado,2019,6,18,Lunes,2019-06-01,Noche (18-23)
10/06/2019 9:00,621.211.192,-755.591.257,Mujer,45.0,Divorciado(a),Autobus,Cosquilleo,,No,Las Lomas No.2,#1407,14,Bus de servicio público,Poblado,Carne,Alimento,,2019-06-10 09:00:00,6.21211192,-75.5591257,2019-06-10 09:00:00|621.211.192|-755.591.257|Mujer|45.0|Las Lomas No.2|Bus de servicio público|Cosquilleo,False,False,El Poblado,2019,6,9,Lunes,2019-06-01,Mañana (6-11)
10/06/2019 9:30,624.444.264,-7.560.272.596,Mujer,32.0,Casado(a),Autobus,Cosquilleo,,No,Simón Bolívar,#1211,12,Bus de servicio público,Laureles,Carne,Alimento,,2019-06-10 09:30:00,6.24444264,-75.60272596,2019-06-10 09:30:00|624.444.264|-7.560.272.596|Mujer|32.0|Simón Bolívar|Bus de servicio público|Cosquilleo,False,False,La América,2019,6,9,Lunes,2019-06-01,Mañana (6-11)
10/06/2019 9:00,621.211.192,-755.591.257,Mujer,45.0,Divorciado(a),Autobus,Cosquilleo,,No,Las Lomas No.2,#1407,14,Bus de servicio público,Poblado,Tarjeta bancaria,"Dinero, joyas, piedras preciosas y título valor",,2019-06-10 09:00:00,6.21211192,-75.5591257,2019-06-10 09:00:00|621.211.192|-755.591.257|Mujer|45.0|Las Lomas No.2|Bus de servicio público|Cosquilleo,False,False,El Poblado,2019,6,9,Lunes,2019-06-01,Mañana (6-11)
10/06/2019 9:30,624.444.264,-7.560.272.596,Mujer,32.0,Casado(a),Autobus,Cosquilleo,,No,Simón Bolívar,#1211,12,Bus de servicio público,Laureles,Tarjeta bancaria,"Dinero, joyas, piedras preciosas y título valor",,2019-06-10 09:30:00,6.24444264,-75.60272596,2019-06-10 09:30:00|624.444.264|-7.560.272.596|Mujer|32.0|Simón Bolívar|Bus de servicio público|Cosquilleo,False,False,La América,2019,6,9,Lunes,2019-06-01,Mañana (6-11)
10/06/2019 4:00,625.763.786,-7.559.830.792,Hombre,39.0,Casado(a),Metro,Cosquilleo,,No,La Floresta,#1205,12,Estación del Metro,Laureles,Cédula,Documentos,,2019-06-10 04:00:00,6.25763786,-75.59830792,2019-06-10 04:00:00|625.763.786|-7.559.830.792|Hombre|39.0|La Floresta|Estación del Metro|Cosquilleo,False,False,La América,2019,6,4,Lunes,2019-06-01,Madrugada (0-5)
10/06/2019 18:30,619.462.481,-7.558.130.722,Hombre,22.0,Soltero(a),Metro,Cosquilleo,,No,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Soat,Documentos,,2019-06-10 18:30:00,6.19462481,-75.58130722,2019-06-10 18:30:00|619.462.481|-7.558.130.722|Hombre|22.0|Santa María de los Ángeles|Estación del Metro|Cosquilleo,False,False,El Poblado,2019,6,18,Lunes,2019-06-01,Noche (18-23)
10/06/2019 9:00,621.211.192,-755.591.257,Mujer,45.0,Divorciado(a),Autobus,Cosquilleo,,No,Las Lomas No.2,#1407,14,Bus de servicio público,Poblado,Cédula,Documentos,,2019-06-10 09:00:00,6.21211192,-75.5591257,2019-06-10 09:00:00|621.211.192|-755.591.257|Mujer|45.0|Las Lomas No.2|Bus de servicio público|Cosquilleo,False,False,El Poblado,2019,6,9,Lunes,2019-06-01,Mañana (6-11)
10/06/2019 9:00,621.211.192,-755.591.257,Mujer,45.0,Divorciado(a),Autobus,Cosquilleo,,No,Las Lomas No.2,#1407,14,Bus de servicio público,Poblado,Licencia,Documentos,,2019-06-10 09:00:00,6.21211192,-75.5591257,2019-06-10 09:00:00|621.211.192|-755.591.257|Mujer|45.0|Las Lomas No.2|Bus de servicio público|Cosquilleo,False,False,El Poblado,2019,6,9,Lunes,2019-06-01,Mañana (6-11)
10/06/2019 2:30,628.904.515,-7.558.512.522,Mujer,40.0,Soltero(a),Autobus,Atraco,,Arma cortopunzante,Kennedy,#0607,6,Casa o apartamento,Doce de Octubre,Celular,Tecnología,Azul,2019-06-10 02:30:00,6.28904515,-75.58512522,2019-06-10 02:30:00|628.904.515|-7.558.512.522|Mujer|40.0|Kennedy|Casa o apartamento|Atraco,False,False,Doce de Octubre,2019,6,2,Lunes,2019-06-01,Madrugada (0-5)
10/06/2019 3:30,624.561.369,-7.556.729.235,Mujer,57.0,Unión marital de hecho,Autobus,Cosquilleo,,No,Barrio Colón,#1013,10,Metro Plus,Candelaria,Cédula,Documentos,,2019-06-10 03:30:00,6.24561369,-75.56729235,2019-06-10 03:30:00|624.561.369|-7.556.729.235|Mujer|57.0|Barrio Colón|Metro Plus|Cosquilleo,False,False,La Candelaria,2019,6,3,Lunes,2019-06-01,Madrugada (0-5)
10/06/2019 9:00,621.211.192,-755.591.257,Mujer,45.0,Divorciado(a),Autobus,Cosquilleo,,No,Las Lomas No.2,#1407,14,Bus de servicio público,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",,2019-06-10 09:00:00,6.21211192,-75.5591257,2019-06-10 09:00:00|621.211.192|-755.591.257|Mujer|45.0|Las Lomas No.2|Bus de servicio público|Cosquilleo,False,False,El Poblado,2019,6,9,Lunes,2019-06-01,Mañana (6-11)
10/06/2019 6:30,62.692.766,-7.556.542.692,Hombre,17.0,,Metro,Cosquilleo,,No,Jardín Botánico,Inst_10,4,Estación del Metro,Aranjuez,Celular,Tecnología,Oro,2019-06-10 06:30:00,6.2692766,-75.56542692,2019-06-10 06:30:00|62.692.766|-7.556.542.692|Hombre|17.0|Jardín Botánico|Estación del Metro|Cosquilleo,False,False,Aranjuez,2019,6,6,Lunes,2019-06-01,Mañana (6-11)
10/06/2019 7:30,624.835.459,-7.557.118.271,Mujer,38.0,,Autobus,Cosquilleo,,No,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Celular,Tecnología,Negro,2019-06-10 07:30:00,6.24835459,-75.57118271,2019-06-10 07:30:00|624.835.459|-7.557.118.271|Mujer|38.0|La Candelaria|Bus de servicio público|Cosquilleo,False,False,La Candelaria,2019,6,7,Lunes,2019-06-01,Mañana (6-11)
10/06/2019 9:30,624.444.264,-7.560.272.596,Mujer,32.0,Casado(a),Autobus,Cosquilleo,,No,Simón Bolívar,#1211,12,Bus de servicio público,Laureles,Cédula,Documentos,,2019-06-10 09:30:00,6.24444264,-75.60272596,2019-06-10 09:30:00|624.444.264|-7.560.272.596|Mujer|32.0|Simón Bolívar|Bus de servicio público|Cosquilleo,False,False,La América,2019,6,9,Lunes,2019-06-01,Mañana (6-11)
10/06/2019 6:30,62.636.459,-7.556.351.854,Hombre,41.0,Soltero(a),Metro,Cosquilleo,,No,Hospital San Vicente de Paúl,Inst_12,10,Estación del Metro,Candelaria,Celular,Tecnología,Negro,2019-06-10 06:30:00,6.2636459,-75.56351854,2019-06-10 06:30:00|62.636.459|-7.556.351.854|Hombre|41.0|Hospital San Vicente de Paúl|Estación del Metro|Cosquilleo,False,False,La Candelaria,2019,6,6,Lunes,2019-06-01,Mañana (6-11)
10/06/2019 16:00,626.597.927,-7.557.494.504,Mujer,41.0,Divorciado(a),Autobus,Atraco,,Arma de fuego,Caribe,#0517,5,Vía pública,Castilla,Celular,Tecnología,Oro,2019-06-10 16:00:00,6.26597927,-75.57494504,2019-06-10 16:00:00|626.597.927|-7.557.494.504|Mujer|41.0|Caribe|Vía pública|Atraco,False,False,Castilla,2019,6,16,Lunes,2019-06-01,Tarde (12-17)
10/06/2019 6:15,630.244.547,-7.556.368.813,Mujer,36.0,Unión marital de hecho,Autobus,Cosquilleo,,No,Boyacá,#0505,5,Bus de servicio público,Castilla,Cédula,Documentos,,2019-06-10 06:15:00,6.30244547,-75.56368813,2019-06-10 06:15:00|630.244.547|-7.556.368.813|Mujer|36.0|Boyacá|Bus de servicio público|Cosquilleo,False,False,Castilla,2019,6,6,Lunes,2019-06-01,Mañana (6-11)
10/06/2019 10:00,625.656.524,-7.558.215.382,Mujer,37.0,Soltero(a),Autobus,Raponazo,,No,Suramericana,#1102,11,Bus de servicio público,Laureles,Celular,Tecnología,Negro,2019-06-10 10:00:00,6.25656524,-75.58215382,2019-06-10 10:00:00|625.656.524|-7.558.215.382|Mujer|37.0|Suramericana|Bus de servicio público|Raponazo,False,False,Laureles-Estadio,2019,6,10,Lunes,2019-06-01,Mañana (6-11)
10/06/2019 6:00,622.976.294,-7.557.494.329,Hombre,30.0,Soltero(a),Metro,Cosquilleo,,No,Barrio Colombia,#1401,14,Estación del Metro,Poblado,Celular,Tecnología,,2019-06-10 06:00:00,6.22976294,-75.57494329,2019-06-10 06:00:00|622.976.294|-7.557.494.329|Hombre|30.0|Barrio Colombia|Estación del Metro|Cosquilleo,False,False,El Poblado,2019,6,6,Lunes,2019-06-01,Mañana (6-11)
